Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,fertilizer_kg/ha,solar_radiation_MJ/m2-day
Cameroon,Cassava,1998,90041,1604,258.02,25.66,6.633053691,20.23
Cameroon,Maize,1998,18911,1604,258.02,25.66,6.633053691,20.23
Cameroon,Plantains and others,1998,67958,1604,258.02,25.66,6.633053691,20.23
Cameroon,Potatoes,1998,53198,1604,258.02,25.66,6.633053691,20.23
Cameroon,"Rice, paddy",1998,35467,1604,258.02,25.66,6.633053691,20.23
Cameroon,Sorghum,1998,9955,1604,258.02,25.66,6.633053691,20.23
Cameroon,Soybeans,1998,6250,1604,258.02,25.66,6.633053691,20.23
Cameroon,Sweet potatoes,1998,74780,1604,258.02,25.66,6.633053691,20.23
Cameroon,Wheat,1998,13279,1604,258.02,25.66,6.633053691,20.23
Cameroon,Yams,1998,79360,1604,258.02,25.66,6.633053691,20.23
Cameroon,Cassava,1999,136594,1604,653.0,24.97,8.30704698,20.08
Cameroon,Maize,1999,25907,1604,653.0,24.97,8.30704698,20.08
Cameroon,Plantains and others,1999,61102,1604,653.0,24.97,8.30704698,20.08
Cameroon,Potatoes,1999,60031,1604,653.0,24.97,8.30704698,20.08
Cameroon,"Rice, paddy",1999,33095,1604,653.0,24.97,8.30704698,20.08
Cameroon,Sorghum,1999,11239,1604,653.0,24.97,8.30704698,20.08
Cameroon,Soybeans,1999,6373,1604,653.0,24.97,8.30704698,20.08
Cameroon,Sweet potatoes,1999,65895,1604,653.0,24.97,8.30704698,20.08
Cameroon,Wheat,1999,13294,1604,653.0,24.97,8.30704698,20.08
Cameroon,Yams,1999,93209,1604,653.0,24.97,8.30704698,20.08
Cameroon,Cassava,2000,132992,1604,545.0,24.88,7.732214765,20.53
Cameroon,Maize,2000,24615,1604,545.0,24.88,7.732214765,20.53
Cameroon,Plantains and others,2000,61323,1604,545.0,24.88,7.732214765,20.53
Cameroon,Potatoes,2000,59044,1604,545.0,24.88,7.732214765,20.53
Cameroon,"Rice, paddy",2000,30103,1604,545.0,24.88,7.732214765,20.53
Cameroon,Sorghum,2000,12000,1604,545.0,24.88,7.732214765,20.53
Cameroon,Soybeans,2000,6375,1604,545.0,24.88,7.732214765,20.53
Cameroon,Sweet potatoes,2000,64578,1604,545.0,24.88,7.732214765,20.53
Cameroon,Wheat,2000,13309,1604,545.0,24.88,7.732214765,20.53
Cameroon,Yams,2000,93662,1604,545.0,24.88,7.732214765,20.53
Cameroon,Cassava,2001,81918,1604,687.0,25.01,8.809060403,20.61
Cameroon,Maize,2001,24404,1604,687.0,25.01,8.809060403,20.61
Cameroon,Plantains and others,2001,62064,1604,687.0,25.01,8.809060403,20.61
Cameroon,Potatoes,2001,51674,1604,687.0,25.01,8.809060403,20.61
Cameroon,"Rice, paddy",2001,30242,1604,687.0,25.01,8.809060403,20.61
Cameroon,Sorghum,2001,12024,1604,687.0,25.01,8.809060403,20.61
Cameroon,Soybeans,2001,6193,1604,687.0,25.01,8.809060403,20.61
Cameroon,Sweet potatoes,2001,64856,1604,687.0,25.01,8.809060403,20.61
Cameroon,Wheat,2001,13325,1604,687.0,25.01,8.809060403,20.61
Cameroon,Yams,2001,94345,1604,687.0,25.01,8.809060403,20.61
Cameroon,Cassava,2002,76626,1604,815.79,25.26,9.768624161,20.32
Cameroon,Maize,2002,20679,1604,815.79,25.26,9.768624161,20.32
Cameroon,Plantains and others,2002,53209,1604,815.79,25.26,9.768624161,20.32
Cameroon,Potatoes,2002,39452,1604,815.79,25.26,9.768624161,20.32
Cameroon,"Rice, paddy",2002,11137,1604,815.79,25.26,9.768624161,20.32
Cameroon,Sorghum,2002,14129,1604,815.79,25.26,9.768624161,20.32
Cameroon,Soybeans,2002,5611,1604,815.79,25.26,9.768624161,20.32
Cameroon,Sweet potatoes,2002,45554,1604,815.79,25.26,9.768624161,20.32
Cameroon,Wheat,2002,13340,1604,815.79,25.26,9.768624161,20.32
Cameroon,Yams,2002,76643,1604,815.79,25.26,9.768624161,20.32
Cameroon,Cassava,2004,66145,1604,849.48,25.42,11.06275168,20.0
Cameroon,Maize,2004,19166,1604,849.48,25.42,11.06275168,20.0
Cameroon,Plantains and others,2004,53312,1604,849.48,25.42,11.06275168,20.0
Cameroon,Potatoes,2004,31159,1604,849.48,25.42,11.06275168,20.0
Cameroon,"Rice, paddy",2004,12416,1604,849.48,25.42,11.06275168,20.0
Cameroon,Sorghum,2004,12654,1604,849.48,25.42,11.06275168,20.0
Cameroon,Soybeans,2004,5866,1604,849.48,25.42,11.06275168,20.0
Cameroon,Sweet potatoes,2004,41558,1604,849.48,25.42,11.06275168,20.0
Cameroon,Wheat,2004,13373,1604,849.48,25.42,11.06275168,20.0
Cameroon,Yams,2004,76752,1604,849.48,25.42,11.06275168,20.0
Cameroon,Cassava,2005,105771,1604,829.59,25.36,7.998993795,19.55
Cameroon,Maize,2005,21334,1604,829.59,25.36,7.998993795,19.55
Cameroon,Plantains and others,2005,79720,1604,829.59,25.36,7.998993795,19.55
Cameroon,Potatoes,2005,25900,1604,829.59,25.36,7.998993795,19.55
Cameroon,"Rice, paddy",2005,12971,1604,829.59,25.36,7.998993795,19.55
Cameroon,Sorghum,2005,13173,1604,829.59,25.36,7.998993795,19.55
Cameroon,Soybeans,2005,6131,1604,829.59,25.36,7.998993795,19.55
Cameroon,Sweet potatoes,2005,67586,1604,829.59,25.36,7.998993795,19.55
Cameroon,Wheat,2005,13390,1604,829.59,25.36,7.998993795,19.55
Cameroon,Yams,2005,97814,1604,829.59,25.36,7.998993795,19.55
Cameroon,Cassava,2006,107548,1604,950.22,25.39,9.032198558,19.95
Cameroon,Maize,2006,22224,1604,950.22,25.39,9.032198558,19.95
Cameroon,Plantains and others,2006,79860,1604,950.22,25.39,9.032198558,19.95
Cameroon,Potatoes,2006,27330,1604,950.22,25.39,9.032198558,19.95
Cameroon,"Rice, paddy",2006,12905,1604,950.22,25.39,9.032198558,19.95
Cameroon,Sorghum,2006,12561,1604,950.22,25.39,9.032198558,19.95
Cameroon,Soybeans,2006,6226,1604,950.22,25.39,9.032198558,19.95
Cameroon,Sweet potatoes,2006,66603,1604,950.22,25.39,9.032198558,19.95
Cameroon,Wheat,2006,13408,1604,950.22,25.39,9.032198558,19.95
Cameroon,Yams,2006,100747,1604,950.22,25.39,9.032198558,19.95
Cameroon,Cassava,2007,140000,1604,918.88,25.49,8.622840852,19.85
Cameroon,Maize,2007,20000,1604,918.88,25.49,8.622840852,19.85
Cameroon,Plantains and others,2007,120619,1604,918.88,25.49,8.622840852,19.85
Cameroon,Potatoes,2007,26587,1604,918.88,25.49,8.622840852,19.85
Cameroon,"Rice, paddy",2007,10000,1604,918.88,25.49,8.622840852,19.85
Cameroon,Sorghum,2007,14397,1604,918.88,25.49,8.622840852,19.85
Cameroon,Soybeans,2007,12002,1604,918.88,25.49,8.622840852,19.85
Cameroon,Sweet potatoes,2007,55032,1604,918.88,25.49,8.622840852,19.85
Cameroon,Wheat,2007,13426,1604,918.88,25.49,8.622840852,19.85
Cameroon,Yams,2007,121002,1604,918.88,25.49,8.622840852,19.85
Cameroon,Cassava,2008,140000,1604,882.13,25.42,6.557437531,19.9
Cameroon,Maize,2008,20000,1604,882.13,25.42,6.557437531,19.9
Cameroon,Plantains and others,2008,120000,1604,882.13,25.42,6.557437531,19.9
Cameroon,Potatoes,2008,26367,1604,882.13,25.42,6.557437531,19.9
Cameroon,"Rice, paddy",2008,10000,1604,882.13,25.42,6.557437531,19.9
Cameroon,Sorghum,2008,14323,1604,882.13,25.42,6.557437531,19.9
Cameroon,Soybeans,2008,11999,1604,882.13,25.42,6.557437531,19.9
Cameroon,Sweet potatoes,2008,59989,1604,882.13,25.42,6.557437531,19.9
Cameroon,Wheat,2008,13444,1604,882.13,25.42,6.557437531,19.9
Cameroon,Yams,2008,121000,1604,882.13,25.42,6.557437531,19.9
Cameroon,Cassava,2009,139528,1604,813.77,25.54,7.002850914,19.93
Cameroon,Maize,2009,19787,1604,813.77,25.54,7.002850914,19.93
Cameroon,Plantains and others,2009,119671,1604,813.77,25.54,7.002850914,19.93
Cameroon,Potatoes,2009,28754,1604,813.77,25.54,7.002850914,19.93
Cameroon,"Rice, paddy",2009,27475,1604,813.77,25.54,7.002850914,19.93
Cameroon,Sorghum,2009,14085,1604,813.77,25.54,7.002850914,19.93
Cameroon,Soybeans,2009,8310,1604,813.77,25.54,7.002850914,19.93
Cameroon,Sweet potatoes,2009,54288,1604,813.77,25.54,7.002850914,19.93
Cameroon,Wheat,2009,13463,1604,813.77,25.54,7.002850914,19.93
Cameroon,Yams,2009,121205,1604,813.77,25.54,7.002850914,19.93
Cameroon,Cassava,2010,140636,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Maize,2010,19741,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Plantains and others,2010,122250,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Potatoes,2010,44088,1604,1160.63,25.7,9.239032258,19.65
Cameroon,"Rice, paddy",2010,10936,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Sorghum,2010,14257,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Soybeans,2010,8437,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Sweet potatoes,2010,54179,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Wheat,2010,13846,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Yams,2010,111590,1604,1160.63,25.7,9.239032258,19.65
Cameroon,Cassava,2011,145720,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Maize,2011,20240,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Plantains and others,2011,110857,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Potatoes,2011,73940,1604,1372.47,25.25,11.03596774,19.66
Cameroon,"Rice, paddy",2011,13464,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Sorghum,2011,15038,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Soybeans,2011,8276,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Sweet potatoes,2011,49900,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Wheat,2011,13971,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Yams,2011,101354,1604,1372.47,25.25,11.03596774,19.66
Cameroon,Cassava,2012,115388,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Maize,2012,17152,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Plantains and others,2012,108526,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Potatoes,2012,103444,1604,1372.47,25.18,10.33580645,19.64
Cameroon,"Rice, paddy",2012,14217,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Sorghum,2012,14883,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Soybeans,2012,13980,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Sweet potatoes,2012,60000,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Wheat,2012,12308,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Yams,2012,112643,1604,1372.47,25.18,10.33580645,19.64
Cameroon,Cassava,2013,147894,1604,1372.47,25.45,10.05822581,19.45
Cameroon,Maize,2013,19787,1604,1372.47,25.45,10.05822581,19.45
Cameroon,Plantains and others,2013,119444,1604,1372.47,25.45,10.05822581,19.45
Cameroon,Potatoes,2013,133560,1604,1372.47,25.45,10.05822581,19.45
Cameroon,"Rice, paddy",2013,11641,1604,1372.47,25.45,10.05822581,19.45
Cameroon,Sorghum,2013,15074,1604,1372.47,25.45,10.05822581,19.45
Cameroon,Soybeans,2013,13228,1604,1372.47,25.45,10.05822581,19.45
Cameroon,Sweet potatoes,2013,54288,1604,1372.47,25.45,10.05822581,19.45
Cameroon,Wheat,2013,12879,1604,1372.47,25.45,10.05822581,19.45
Cameroon,Yams,2013,103844,1604,1372.47,25.45,10.05822581,19.45
Canada,Maize,1990,68602,537,29568.0,8.2,50.13300457,11.69
Canada,Maize,1990,68602,537,29568.0,9.48,50.13300457,11.69
Canada,Maize,1990,68602,537,29568.0,6.07,50.13300457,11.69
Canada,Maize,1990,68602,537,29568.0,5.57,50.13300457,11.69
Canada,Maize,1990,68602,537,29568.0,7.41,50.13300457,11.69
Canada,Maize,1990,68602,537,29568.0,7.82,50.13300457,11.69
Canada,Potatoes,1990,250994,537,29568.0,8.2,50.13300457,11.69
Canada,Potatoes,1990,250994,537,29568.0,9.48,50.13300457,11.69
Canada,Potatoes,1990,250994,537,29568.0,6.07,50.13300457,11.69
Canada,Potatoes,1990,250994,537,29568.0,5.57,50.13300457,11.69
Canada,Potatoes,1990,250994,537,29568.0,7.41,50.13300457,11.69
Canada,Potatoes,1990,250994,537,29568.0,7.82,50.13300457,11.69
Canada,Soybeans,1990,26096,537,29568.0,8.2,50.13300457,11.69
Canada,Soybeans,1990,26096,537,29568.0,9.48,50.13300457,11.69
Canada,Soybeans,1990,26096,537,29568.0,6.07,50.13300457,11.69
Canada,Soybeans,1990,26096,537,29568.0,5.57,50.13300457,11.69
Canada,Soybeans,1990,26096,537,29568.0,7.41,50.13300457,11.69
Canada,Soybeans,1990,26096,537,29568.0,7.82,50.13300457,11.69
Canada,Wheat,1990,22769,537,29568.0,8.2,50.13300457,11.69
Canada,Wheat,1990,22769,537,29568.0,9.48,50.13300457,11.69
Canada,Wheat,1990,22769,537,29568.0,6.07,50.13300457,11.69
Canada,Wheat,1990,22769,537,29568.0,5.57,50.13300457,11.69
Canada,Wheat,1990,22769,537,29568.0,7.41,50.13300457,11.69
Canada,Wheat,1990,22769,537,29568.0,7.82,50.13300457,11.69
Canada,Maize,1991,67098,537,29477.5,8.13,52.59487478,11.27
Canada,Maize,1991,67098,537,29477.5,9.72,52.59487478,11.27
Canada,Maize,1991,67098,537,29477.5,5.82,52.59487478,11.27
Canada,Maize,1991,67098,537,29477.5,5.46,52.59487478,11.27
Canada,Maize,1991,67098,537,29477.5,7.55,52.59487478,11.27
Canada,Maize,1991,67098,537,29477.5,7.89,52.59487478,11.27
Canada,Potatoes,1991,96637,537,29477.5,8.13,52.59487478,11.27
Canada,Potatoes,1991,96637,537,29477.5,9.72,52.59487478,11.27
Canada,Potatoes,1991,96637,537,29477.5,5.82,52.59487478,11.27
Canada,Potatoes,1991,96637,537,29477.5,5.46,52.59487478,11.27
Canada,Potatoes,1991,96637,537,29477.5,7.55,52.59487478,11.27
Canada,Potatoes,1991,96637,537,29477.5,7.89,52.59487478,11.27
Canada,Soybeans,1991,24415,537,29477.5,8.13,52.59487478,11.27
Canada,Soybeans,1991,24415,537,29477.5,9.72,52.59487478,11.27
Canada,Soybeans,1991,24415,537,29477.5,5.82,52.59487478,11.27
Canada,Soybeans,1991,24415,537,29477.5,5.46,52.59487478,11.27
Canada,Soybeans,1991,24415,537,29477.5,7.55,52.59487478,11.27
Canada,Soybeans,1991,24415,537,29477.5,7.89,52.59487478,11.27
Canada,Wheat,1991,22559,537,29477.5,8.13,52.59487478,11.27
Canada,Wheat,1991,22559,537,29477.5,9.72,52.59487478,11.27
Canada,Wheat,1991,22559,537,29477.5,5.82,52.59487478,11.27
Canada,Wheat,1991,22559,537,29477.5,5.46,52.59487478,11.27
Canada,Wheat,1991,22559,537,29477.5,7.55,52.59487478,11.27
Canada,Wheat,1991,22559,537,29477.5,7.89,52.59487478,11.27
Canada,Maize,1992,56927,537,29387.0,6.25,54.79428585,11.21
Canada,Maize,1992,56927,537,29387.0,8.05,54.79428585,11.21
Canada,Maize,1992,56927,537,29387.0,4.41,54.79428585,11.21
Canada,Maize,1992,56927,537,29387.0,3.69,54.79428585,11.21
Canada,Maize,1992,56927,537,29387.0,5.79,54.79428585,11.21
Canada,Maize,1992,56927,537,29387.0,8.77,54.79428585,11.21
Canada,Potatoes,1992,118173,537,29387.0,6.25,54.79428585,11.21
Canada,Potatoes,1992,118173,537,29387.0,8.05,54.79428585,11.21
Canada,Potatoes,1992,118173,537,29387.0,4.41,54.79428585,11.21
Canada,Potatoes,1992,118173,537,29387.0,3.69,54.79428585,11.21
Canada,Potatoes,1992,118173,537,29387.0,5.79,54.79428585,11.21
Canada,Potatoes,1992,118173,537,29387.0,8.77,54.79428585,11.21
Canada,Soybeans,1992,23363,537,29387.0,6.25,54.79428585,11.21
Canada,Soybeans,1992,23363,537,29387.0,8.05,54.79428585,11.21
Canada,Soybeans,1992,23363,537,29387.0,4.41,54.79428585,11.21
Canada,Soybeans,1992,23363,537,29387.0,3.69,54.79428585,11.21
Canada,Soybeans,1992,23363,537,29387.0,5.79,54.79428585,11.21
Canada,Soybeans,1992,23363,537,29387.0,8.77,54.79428585,11.21
Canada,Wheat,1992,21603,537,29387.0,6.25,54.79428585,11.21
Canada,Wheat,1992,21603,537,29387.0,8.05,54.79428585,11.21
Canada,Wheat,1992,21603,537,29387.0,4.41,54.79428585,11.21
Canada,Wheat,1992,21603,537,29387.0,3.69,54.79428585,11.21
Canada,Wheat,1992,21603,537,29387.0,5.79,54.79428585,11.21
Canada,Wheat,1992,21603,537,29387.0,8.77,54.79428585,11.21
Canada,Maize,1993,64241,537,29296.5,6.48,57.24302422,11.08
Canada,Maize,1993,64241,537,29296.5,8.11,57.24302422,11.08
Canada,Maize,1993,64241,537,29296.5,4.52,57.24302422,11.08
Canada,Maize,1993,64241,537,29296.5,3.96,57.24302422,11.08
Canada,Maize,1993,64241,537,29296.5,5.87,57.24302422,11.08
Canada,Maize,1993,64241,537,29296.5,7.69,57.24302422,11.08
Canada,Potatoes,1993,107674,537,29296.5,6.48,57.24302422,11.08
Canada,Potatoes,1993,107674,537,29296.5,8.11,57.24302422,11.08
Canada,Potatoes,1993,107674,537,29296.5,4.52,57.24302422,11.08
Canada,Potatoes,1993,107674,537,29296.5,3.96,57.24302422,11.08
Canada,Potatoes,1993,107674,537,29296.5,5.87,57.24302422,11.08
Canada,Potatoes,1993,107674,537,29296.5,7.69,57.24302422,11.08
Canada,Soybeans,1993,26005,537,29296.5,6.48,57.24302422,11.08
Canada,Soybeans,1993,26005,537,29296.5,8.11,57.24302422,11.08
Canada,Soybeans,1993,26005,537,29296.5,4.52,57.24302422,11.08
Canada,Soybeans,1993,26005,537,29296.5,3.96,57.24302422,11.08
Canada,Soybeans,1993,26005,537,29296.5,5.87,57.24302422,11.08
Canada,Soybeans,1993,26005,537,29296.5,7.69,57.24302422,11.08
Canada,Wheat,1993,22027,537,29296.5,6.48,57.24302422,11.08
Canada,Wheat,1993,22027,537,29296.5,8.11,57.24302422,11.08
Canada,Wheat,1993,22027,537,29296.5,4.52,57.24302422,11.08
Canada,Wheat,1993,22027,537,29296.5,3.96,57.24302422,11.08
Canada,Wheat,1993,22027,537,29296.5,5.87,57.24302422,11.08
Canada,Wheat,1993,22027,537,29296.5,7.69,57.24302422,11.08
Canada,Maize,1994,73748,537,29206.0,6.52,58.1770808,11.4
Canada,Maize,1994,73748,537,29206.0,8.11,58.1770808,11.4
Canada,Maize,1994,73748,537,29206.0,4.72,58.1770808,11.4
Canada,Maize,1994,73748,537,29206.0,4.06,58.1770808,11.4
Canada,Maize,1994,73748,537,29206.0,5.95,58.1770808,11.4
Canada,Maize,1994,73748,537,29206.0,8.27,58.1770808,11.4
Canada,Potatoes,1994,112448,537,29206.0,6.52,58.1770808,11.4
Canada,Potatoes,1994,112448,537,29206.0,8.11,58.1770808,11.4
Canada,Potatoes,1994,112448,537,29206.0,4.72,58.1770808,11.4
Canada,Potatoes,1994,112448,537,29206.0,4.06,58.1770808,11.4
Canada,Potatoes,1994,112448,537,29206.0,5.95,58.1770808,11.4
Canada,Potatoes,1994,112448,537,29206.0,8.27,58.1770808,11.4
Canada,Soybeans,1994,27447,537,29206.0,6.52,58.1770808,11.4
Canada,Soybeans,1994,27447,537,29206.0,8.11,58.1770808,11.4
Canada,Soybeans,1994,27447,537,29206.0,4.72,58.1770808,11.4
Canada,Soybeans,1994,27447,537,29206.0,4.06,58.1770808,11.4
Canada,Soybeans,1994,27447,537,29206.0,5.95,58.1770808,11.4
Canada,Soybeans,1994,27447,537,29206.0,8.27,58.1770808,11.4
Canada,Wheat,1994,21275,537,29206.0,6.52,58.1770808,11.4
Canada,Wheat,1994,21275,537,29206.0,8.11,58.1770808,11.4
Canada,Wheat,1994,21275,537,29206.0,4.72,58.1770808,11.4
Canada,Wheat,1994,21275,537,29206.0,4.06,58.1770808,11.4
Canada,Wheat,1994,21275,537,29206.0,5.95,58.1770808,11.4
Canada,Wheat,1994,21275,537,29206.0,8.27,58.1770808,11.4
Canada,Maize,1995,72528,537,32223.4,7.19,62.46180978,11.1
Canada,Maize,1995,72528,537,32223.4,8.52,62.46180978,11.1
Canada,Maize,1995,72528,537,32223.4,5.47,62.46180978,11.1
Canada,Maize,1995,72528,537,32223.4,4.81,62.46180978,11.1
Canada,Maize,1995,72528,537,32223.4,6.38,62.46180978,11.1
Canada,Maize,1995,72528,537,32223.4,8.49,62.46180978,11.1
Canada,Potatoes,1995,107859,537,32223.4,7.19,62.46180978,11.1
Canada,Potatoes,1995,107859,537,32223.4,8.52,62.46180978,11.1
Canada,Potatoes,1995,107859,537,32223.4,5.47,62.46180978,11.1
Canada,Potatoes,1995,107859,537,32223.4,4.81,62.46180978,11.1
Canada,Potatoes,1995,107859,537,32223.4,6.38,62.46180978,11.1
Canada,Potatoes,1995,107859,537,32223.4,8.49,62.46180978,11.1
Canada,Soybeans,1995,27882,537,32223.4,7.19,62.46180978,11.1
Canada,Soybeans,1995,27882,537,32223.4,8.52,62.46180978,11.1
Canada,Soybeans,1995,27882,537,32223.4,5.47,62.46180978,11.1
Canada,Soybeans,1995,27882,537,32223.4,4.81,62.46180978,11.1
Canada,Soybeans,1995,27882,537,32223.4,6.38,62.46180978,11.1
Canada,Soybeans,1995,27882,537,32223.4,8.49,62.46180978,11.1
Canada,Wheat,1995,22467,537,32223.4,7.19,62.46180978,11.1
Canada,Wheat,1995,22467,537,32223.4,8.52,62.46180978,11.1
Canada,Wheat,1995,22467,537,32223.4,5.47,62.46180978,11.1
Canada,Wheat,1995,22467,537,32223.4,4.81,62.46180978,11.1
Canada,Wheat,1995,22467,537,32223.4,6.38,62.46180978,11.1
Canada,Wheat,1995,22467,537,32223.4,8.49,62.46180978,11.1
Canada,Maize,1996,69141,537,35240.8,6.88,65.66964612,11.05
Canada,Maize,1996,69141,537,35240.8,7.85,65.66964612,11.05
Canada,Maize,1996,69141,537,35240.8,5.25,65.66964612,11.05
Canada,Maize,1996,69141,537,35240.8,4.66,65.66964612,11.05
Canada,Maize,1996,69141,537,35240.8,5.81,65.66964612,11.05
Canada,Maize,1996,69141,537,35240.8,7.16,65.66964612,11.05
Canada,Potatoes,1996,112323,537,35240.8,6.88,65.66964612,11.05
Canada,Potatoes,1996,112323,537,35240.8,7.85,65.66964612,11.05
Canada,Potatoes,1996,112323,537,35240.8,5.25,65.66964612,11.05
Canada,Potatoes,1996,112323,537,35240.8,4.66,65.66964612,11.05
Canada,Potatoes,1996,112323,537,35240.8,5.81,65.66964612,11.05
Canada,Potatoes,1996,112323,537,35240.8,7.16,65.66964612,11.05
Canada,Soybeans,1996,25168,537,35240.8,6.88,65.66964612,11.05
Canada,Soybeans,1996,25168,537,35240.8,7.85,65.66964612,11.05
Canada,Soybeans,1996,25168,537,35240.8,5.25,65.66964612,11.05
Canada,Soybeans,1996,25168,537,35240.8,4.66,65.66964612,11.05
Canada,Soybeans,1996,25168,537,35240.8,5.81,65.66964612,11.05
Canada,Soybeans,1996,25168,537,35240.8,7.16,65.66964612,11.05
Canada,Wheat,1996,24304,537,35240.8,6.88,65.66964612,11.05
Canada,Wheat,1996,24304,537,35240.8,7.85,65.66964612,11.05
Canada,Wheat,1996,24304,537,35240.8,5.25,65.66964612,11.05
Canada,Wheat,1996,24304,537,35240.8,4.66,65.66964612,11.05
Canada,Wheat,1996,24304,537,35240.8,5.81,65.66964612,11.05
Canada,Wheat,1996,24304,537,35240.8,7.16,65.66964612,11.05
Canada,Maize,1997,68702,537,38258.2,6.72,66.42785779,11.29
Canada,Maize,1997,68702,537,38258.2,8.09,66.42785779,11.29
Canada,Maize,1997,68702,537,38258.2,4.54,66.42785779,11.29
Canada,Maize,1997,68702,537,38258.2,3.99,66.42785779,11.29
Canada,Maize,1997,68702,537,38258.2,6.0,66.42785779,11.29
Canada,Maize,1997,68702,537,38258.2,8.23,66.42785779,11.29
Canada,Potatoes,1997,111195,537,38258.2,6.72,66.42785779,11.29
Canada,Potatoes,1997,111195,537,38258.2,8.09,66.42785779,11.29
Canada,Potatoes,1997,111195,537,38258.2,4.54,66.42785779,11.29
Canada,Potatoes,1997,111195,537,38258.2,3.99,66.42785779,11.29
Canada,Potatoes,1997,111195,537,38258.2,6.0,66.42785779,11.29
Canada,Potatoes,1997,111195,537,38258.2,8.23,66.42785779,11.29
Canada,Soybeans,1997,25837,537,38258.2,6.72,66.42785779,11.29
Canada,Soybeans,1997,25837,537,38258.2,8.09,66.42785779,11.29
Canada,Soybeans,1997,25837,537,38258.2,4.54,66.42785779,11.29
Canada,Soybeans,1997,25837,537,38258.2,3.99,66.42785779,11.29
Canada,Soybeans,1997,25837,537,38258.2,6.0,66.42785779,11.29
Canada,Soybeans,1997,25837,537,38258.2,8.23,66.42785779,11.29
Canada,Wheat,1997,21285,537,38258.2,6.72,66.42785779,11.29
Canada,Wheat,1997,21285,537,38258.2,8.09,66.42785779,11.29
Canada,Wheat,1997,21285,537,38258.2,4.54,66.42785779,11.29
Canada,Wheat,1997,21285,537,38258.2,3.99,66.42785779,11.29
Canada,Wheat,1997,21285,537,38258.2,6.0,66.42785779,11.29
Canada,Wheat,1997,21285,537,38258.2,8.23,66.42785779,11.29
Canada,Maize,1998,80054,537,41275.6,9.01,64.58612703,12.08
Canada,Maize,1998,80054,537,41275.6,10.6,64.58612703,12.08
Canada,Maize,1998,80054,537,41275.6,7.0,64.58612703,12.08
Canada,Maize,1998,80054,537,41275.6,6.68,64.58612703,12.08
Canada,Maize,1998,80054,537,41275.6,8.54,64.58612703,12.08
Canada,Maize,1998,80054,537,41275.6,8.72,64.58612703,12.08
Canada,Potatoes,1998,112271,537,41275.6,9.01,64.58612703,12.08
Canada,Potatoes,1998,112271,537,41275.6,10.6,64.58612703,12.08
